company_id,company_name,ald_sector,ald_business_unit,activity_unit,ald_location,Equity Ownership 2022,Equity Ownership 2023,Equity Ownership 2024,Equity Ownership 2025,Equity Ownership 2026
87,company-87,Power,RenewablesCap,MW,ZA,4133324127,8173806848,8616930989,8082047664,NA
87,company-87,Steel,Electric Arc Furnace,t steel,FJ,16059808527,NA,17236834859,8626261216,21837770250
87,company-87,Steel,Electric Arc Furnace,t steel,CX,10004361340,7288149943,662584374,996757657,182585773
87,company-87,Power,GasCap,MWh,DE,488127703,3835028456,18239546589,14428158718,14867613802
87,company-87,Power,GasCap,MWh,JO,NA,19789854584,3290019465,NA,7860801368
88,company-88,Automotive,ICE,# vehicles,DE,4734514797,2015198141,2821227505,591058749,NA
88,company-88,Automotive,ICE,# vehicles,CX,8095551454,NA,10835412784,1412289310,423228102
88,company-88,Automotive,ICE,# vehicles,JO,11746957964,NA,NA,13645279000,1288507145
88,company-88,Automotive,ICE,# vehicles,FJ,3253287623,1060641183,10292000556,NA,12947886594
88,company-88,Steel,Electric Arc Furnace,t steel,LK,NA,17411094935,NA,1444632876,11536925446
88,company-88,Steel,Electric Arc Furnace,t steel,JO,NA,NA,NA,NA,NA
88,company-88,Steel,Electric Arc Furnace,t steel,CX,254659941,1730286559,2302301406,657347170,2976817787
88,company-88,Steel,Electric Arc Furnace,t steel,DE,NA,4515878079,NA,8336467382,1233901672
88,company-88,Steel,Electric Arc Furnace,t steel,ZA,11108557555,8601856403,16351835405,NA,1737537165
88,company-88,Power,HydroCap,MW,JO,467287090,NA,6317956455,3668177596,NA
88,company-88,Power,HydroCap,MW,FJ,NA,7433073349,NA,NA,21194661872
88,company-88,Power,HydroCap,MW,CX,16265621907,382559909,1144760008,18607276923,12199907066
89,company-89,Coal,Coal,t coal,ZA,16523587488,4176291805,3908774998,NA,40067335279
89,company-89,Coal,Coal,t coal,FJ,7108065609,155161663,24480859033,NA,6453488150
89,company-89,Coal,Coal,t coal,JO,NA,4551215988,205422144,16288441604,9175519796
89,company-89,Coal,Coal,t coal,LK,NA,5866948981,5047151245,200925081,1029989470
89,company-89,Coal,Coal,t coal,CX,NA,8723037478,9566621480,14045345334,5321415504
89,company-89,Aviation,Freight,tkm,ZA,4768716482,745445166,9849914190,NA,11962398297
89,company-89,Aviation,Freight,tkm,CX,27735932185,NA,9626881641,NA,NA
89,company-89,Aviation,Freight,tkm,DE,1450353829,NA,21508532877,NA,NA
89,company-89,Cement,Integrated facility,t cement,DE,NA,NA,15892633914,4467279150,3350413943
89,company-89,Cement,Integrated facility,t cement,ZA,1281602762,4331412863,5004090244,NA,2684241840
89,company-89,Cement,Integrated facility,t cement,FJ,NA,NA,13595971537,NA,4475079077
90,company-90,Automotive,ICE,# vehicles,CX,5066038398,1641419288,4625781815,13369670568,NA
90,company-90,Automotive,ICE,# vehicles,JO,NA,4354373817,NA,47638059940,11616732316
90,company-90,Automotive,ICE,# vehicles,ZA,NA,1985180323,17338634720,6588707796,8191361696
90,company-90,Automotive,Electric,# vehicles,DE,286936597,10139202279,2387440736,NA,3167479948
90,company-90,Automotive,Electric,# vehicles,FJ,5719652448,61271398232,8981124429,5550670276,8505227220
90,company-90,Automotive,Electric,# vehicles,ZA,17696457945,NA,6718098443,5734489419,6395720444
90,company-90,Automotive,Electric,# vehicles,CX,1026882681,8192232773,NA,13471039780,1867462010
90,company-90,Shipping,Passenger,dwt km,DE,2196158843,NA,3363445712,4057283748,2002771517
90,company-90,Shipping,Passenger,dwt km,LK,NA,NA,698947166,NA,NA
91,company-91,Power,RenewablesCap,MWh,DE,4501439707,14631890907,1530042129,NA,NA
91,company-91,Power,RenewablesCap,MWh,JO,7572284918,966297313,5039033419,663742384,44338117076
91,company-91,Power,RenewablesCap,MWh,LK,11367076362,NA,4607292419,6471036348,4543215730
91,company-91,Aviation,Freight,tkm,CX,1073609633,18138891981,37512152672,NA,NA
91,company-91,Aviation,Freight,tkm,DE,NA,NA,NA,39936306,1608930804
91,company-91,Shipping,Passenger,dwt km,DE,2379795900,NA,NA,NA,7110959643
91,company-91,Shipping,Passenger,dwt km,FJ,NA,2677990396,3571426082,16871294801,12995109981
92,company-92,Shipping,Passenger,dwt km,CX,NA,13170625668,41509510172,NA,NA
92,company-92,Shipping,Passenger,dwt km,ZA,7587323311,1819922840,23323234637,229987978,NA
92,company-92,Steel,Open Hearth Furnace,t steel,JO,10831169015,NA,NA,50532609752,15927711848
92,company-92,Steel,Open Hearth Furnace,t steel,ZA,14520437659,NA,10402135512,646879253,4871456895
92,company-92,Steel,Open Hearth Furnace,t steel,CX,NA,NA,1439535245,6873501696,1854052670
92,company-92,Power,NuclearCap,MWh,DE,8183721239,3100109907,336766001,18672244620,18863269782
92,company-92,Power,NuclearCap,MWh,ZA,NA,NA,1005010423,6530720104,8216564804
93,company-93,Automotive,ICE,# vehicles,LK,NA,NA,5526957884,5011997631,NA
93,company-93,Automotive,ICE,# vehicles,CX,2663685620,NA,9190659811,3160318129,6577632179
93,company-93,Automotive,ICE,# vehicles,JO,388599436,6450078181,NA,NA,NA
93,company-93,Automotive,FuelCell,# vehicles,DE,NA,NA,NA,10229663286,4580801810
93,company-93,Automotive,FuelCell,# vehicles,JO,1580036118,NA,NA,5944335533,10793179117
93,company-93,Automotive,FuelCell,# vehicles,LK,5911720118,NA,2271384417,12736444376,17605699258
93,company-93,Automotive,FuelCell,# vehicles,ZA,NA,NA,NA,407579597,36588537063
93,company-93,Shipping,Passenger,dwt km,LK,3035846825,NA,11866867648,6205613433,1074244651
93,company-93,Shipping,Passenger,dwt km,FJ,1346364639,NA,NA,23775037992,12069014157
93,company-93,Shipping,Passenger,dwt km,JO,1326007193,495635145,9458025219,990014991,NA
93,company-93,Shipping,Passenger,dwt km,ZA,749510250,1585488954,NA,2270867116,NA
94,company-94,Power,OilCap,MW,DE,10307408547,2596590652,NA,NA,11312999560
94,company-94,Power,RenewablesCap,MW,DE,9386760083,25668431473,13903261523,NA,9956844600
94,company-94,Power,HydroCap,MWh,FJ,5923413032,879344730,18630123911,6866514669,3360238699
94,company-94,Power,HydroCap,MWh,ZA,NA,NA,NA,41110149871,NA
94,company-94,Power,HydroCap,MWh,CX,18730966565,NA,19224287460,7337900357,7356980338
94,company-94,Power,HydroCap,MWh,DE,11062841524,NA,2850192423,10141059365,NA
94,company-94,Power,HydroCap,MWh,LK,11475434636,2339095823,19108864091,NA,8941406974
95,company-95,Power,CoalCap,MWh,DE,6177837758,6540315335,19225627068,55143661801,NA
95,company-95,Power,CoalCap,MWh,CX,NA,567691697,3995919664,11471140688,NA
95,company-95,Power,CoalCap,MWh,LK,1899493283,NA,NA,32593004509,5679365309
95,company-95,Power,CoalCap,MWh,ZA,21372485693,19298615005,NA,NA,9465498657
95,company-95,Power,CoalCap,MWh,FJ,NA,NA,NA,14832486146,NA
95,company-95,Automotive,FuelCell,# vehicles,CX,1700624769,2328010615,2335974868,18380975152,NA
95,company-95,Automotive,FuelCell,# vehicles,FJ,NA,NA,NA,NA,989342067
95,company-95,Power,GasCap,MW,DE,6057081785,NA,12993453413,23003351608,895073463
95,company-95,Power,GasCap,MW,FJ,17306664359,4584797523,14426172746,1958340423,14029257136
96,company-96,Power,HydroCap,MWh,CX,NA,14282244289,1494955029,7105555943,12050651479
96,company-96,Power,HydroCap,MWh,JO,NA,2775568950,49461353238,16358361319,394001634
96,company-96,Power,HydroCap,MWh,FJ,10287147334,6903187585,NA,11712516225,18768190371
96,company-96,Power,HydroCap,MWh,DE,390390024,NA,28647453351,8562497533,5712735359
96,company-96,Automotive,FuelCell,# vehicles,LK,6124613287,9956036067,3235367807,28441450198,24688931207
96,company-96,Automotive,FuelCell,# vehicles,FJ,NA,6591069936,8572071906,14642352227,49744762969
96,company-96,Automotive,FuelCell,# vehicles,ZA,4345713381,371306161,14041799011,11626956405,36682951741
96,company-96,Power,GasCap,MWh,LK,3178085826,9544872794,17968488800,26049446460,NA
96,company-96,Power,GasCap,MWh,FJ,3674325510,NA,52523148596,10589170681,NA
97,company-97,Steel,Basic Oxygen Furnace,t steel,JO,4646906672,10074531126,6774383151,3707533930,12968898610
97,company-97,Steel,Basic Oxygen Furnace,t steel,LK,7688158148,25427812366,14246329212,1519610448,23917179998
97,company-97,Steel,Basic Oxygen Furnace,t steel,ZA,6934425484,NA,14068514257,4720062737,2849393782
97,company-97,Steel,Basic Oxygen Furnace,t steel,DE,19242394178,NA,20051192664,26146694447,10178989088
97,company-97,Steel,Basic Oxygen Furnace,t steel,FJ,9628666152,2226921652,4763849218,NA,17555356097
97,company-97,Power,GasCap,MWh,DE,17613435106,7095828424,4068989116,618866915,1296431244
97,company-97,Power,GasCap,MWh,CX,14493233213,629122799,10168574780,5921996365,4903598861
97,company-97,Power,GasCap,MWh,ZA,35983309095,13943537392,17410909690,2202254593,7402462434
97,company-97,Power,GasCap,MWh,JO,5867876314,22234705772,8517895945,20469537232,12777452463
97,company-97,Power,RenewablesCap,MWh,ZA,21290618275,16531716042,2189250827,3745065452,NA
98,company-98,Coal,Coal,t coal,CX,429549756,11492249337,3160275246,10141641554,13964658116
98,company-98,Coal,Coal,t coal,ZA,11938097603,2376138756,9079678138,NA,11829797653
98,company-98,Coal,Coal,t coal,JO,10948264343,854112150,NA,NA,1472028317
98,company-98,Power,CoalCap,MW,ZA,3838343406,8670912333,19668376114,12003892143,NA
98,company-98,Power,CoalCap,MW,JO,NA,11881992109,11944930606,1665503332,4684233304
98,company-98,Power,CoalCap,MW,CX,2947387312,11178527276,1478772961,20078065829,1674104698
98,company-98,Power,CoalCap,MW,LK,NA,21345651050,NA,14945958602,8733828854
98,company-98,Automotive,ICE,# vehicles,DE,NA,12941524838,17508001829,8765585161,2725417967
99,company-99,Power,HydroCap,MWh,LK,11224936225,21795473158,4129251344,3823305838,4814494312
99,company-99,Power,HydroCap,MWh,ZA,2059815195,10509046934,3716823327,874670347,4600670446
99,company-99,Power,HydroCap,MWh,FJ,10930158029,9174042183,NA,NA,31579820764
99,company-99,Power,HydroCap,MWh,CX,11609548206,1845887,16356789864,NA,NA
99,company-99,Power,HydroCap,MW,DE,1692810455,4228436698,33448455419,NA,NA
99,company-99,Power,HydroCap,MW,JO,5920867531,10633694057,22863771959,4006090560,59483075583
99,company-99,Aviation,Passenger,pkm,FJ,6200677661,NA,17071304203,937688326,NA
99,company-99,Aviation,Passenger,pkm,DE,3775752146,32738390676,NA,11429703934,NA
99,company-99,Aviation,Passenger,pkm,CX,NA,27504510434,4872278082,15630143285,NA
99,company-99,Aviation,Passenger,pkm,JO,13978543831,8148694406,42002088870,NA,2119243407
100,company-100,Automotive,ICE,# vehicles,JO,NA,1704448539,105512117,NA,NA
100,company-100,Automotive,ICE,# vehicles,ZA,11912372419,24844478198,1516060768,29222393774,NA
100,company-100,Oil&Gas,Gas,GJ,ZA,4679650586,15225742988,8589724894,NA,17652473340
100,company-100,Power,GasCap,MWh,ZA,8427050597,13009021512,NA,9029963471,5856292520
100,company-100,Power,GasCap,MWh,LK,NA,NA,NA,NA,NA
1,company-1,Power,OilCap,MWh,CX,NA,6825532845,11695570662,NA,22403864851
1,company-1,Power,OilCap,MWh,FJ,11477282489,NA,8855496696,10689797894,4954399256
1,company-1,Power,OilCap,MWh,DE,NA,4563307123,NA,NA,15456291515
1,company-1,Power,OilCap,MWh,LK,NA,3213945483,80149016028,NA,10665866507
1,company-1,Power,RenewablesCap,MWh,FJ,54538586527,2437022733,28239100622,10594464121,13283390468
1,company-1,Power,RenewablesCap,MWh,LK,6305196879,9589288881,NA,NA,767452592
1,company-1,Power,RenewablesCap,MWh,CX,2085386453,10053250261,3222457981,17778040185,8080738752
1,company-1,Power,RenewablesCap,MWh,JO,NA,219042894,NA,4302400812,NA
1,company-1,Power,RenewablesCap,MWh,ZA,6773078564,NA,2973630719,17300704521,NA
2,company-2,Power,NuclearCap,MWh,LK,5045460449,NA,NA,18386397781,NA
2,company-2,Power,NuclearCap,MWh,ZA,1332595833,17712051438,3904148430,477618562,2615455588
2,company-2,Power,NuclearCap,MWh,FJ,NA,3996785578,4405387638,27647717048,1771033171
2,company-2,Power,NuclearCap,MWh,JO,5444720960,NA,NA,NA,NA
3,company-3,Power,GasCap,MWh,ZA,11175242574,7966908772,4094330088,2123039440,NA
3,company-3,Power,GasCap,MWh,JO,5383270559,2196386622,NA,NA,1399911006
3,company-3,Power,GasCap,MWh,DE,NA,NA,10726645324,5028961255,NA
4,company-4,Power,HydroCap,MWh,JO,7206087370,NA,17340300086,16959528473,15911972313
4,company-4,Power,HydroCap,MWh,DE,4767796526,24693058485,NA,1178924006,2879528434
4,company-4,Power,HydroCap,MWh,LK,16966867100,1597117780,11959961641,4572514894,2638061114
4,company-4,Power,HydroCap,MWh,CX,NA,NA,12353958826,2011492824,12550907326
4,company-4,Power,HydroCap,MWh,ZA,21218577002,24542597841,20728394286,NA,NA
5,company-5,Power,GasCap,MWh,FJ,NA,6273033948,5153321798,11581719261,8165896235
5,company-5,Power,GasCap,MWh,LK,NA,NA,19704654033,22450315208,10943376217
5,company-5,Power,GasCap,MWh,ZA,9751587066,NA,NA,32182110379,8008753490
5,company-5,Power,GasCap,MWh,CX,42237593105,NA,NA,NA,15393454
5,company-5,Power,GasCap,MWh,JO,3076827711,7899391650,68995979919,42555659334,2130384045
5,company-5,Power,CoalCap,MWh,JO,8525673036,2660952838,13329446458,NA,NA
5,company-5,Power,CoalCap,MWh,ZA,125949696,13195838122,NA,239073270,12724028285
5,company-5,Power,CoalCap,MWh,CX,1239930600,9433601542,NA,7742115047,16431004009
5,company-5,Power,CoalCap,MWh,DE,922804444,NA,11811965341,949412062,1864197757
6,company-6,Power,RenewablesCap,MWh,LK,NA,8618918029,1207693841,1913954608,NA
6,company-6,Power,RenewablesCap,MWh,DE,NA,NA,NA,7023444675,NA
7,company-7,Power,GasCap,MWh,ZA,6720309784,11478802133,NA,1393715262,1776956059
7,company-7,Power,GasCap,MWh,DE,32383297473,7671976153,NA,60214665,20970536083
7,company-7,Power,GasCap,MWh,JO,NA,NA,NA,NA,NA
8,company-8,Power,GasCap,MWh,LK,26496843509,NA,NA,6495646172,11122253115
8,company-8,Power,GasCap,MWh,DE,5547300371,2636167285,NA,1636919791,2624083451
8,company-8,Power,GasCap,MWh,ZA,NA,16242730547,NA,NA,2492629319
9,company-9,Power,RenewablesCap,MWh,DE,NA,4775878341,NA,10325243783,9914254826
9,company-9,Power,RenewablesCap,MWh,LK,NA,NA,NA,3166305650,10408343229
10,company-10,Power,GasCap,MWh,JO,2333836398,6698756651,NA,NA,749056755
10,company-10,Power,GasCap,MWh,DE,NA,21630870746,675030778,864492569,NA
10,company-10,Power,GasCap,MWh,ZA,14562566234,NA,524352107,11994700929,NA
10,company-10,Power,GasCap,MWh,LK,10496072290,4757529304,NA,17443429048,NA
10,company-10,Power,GasCap,MWh,FJ,4739481050,8505348814,10827435871,2671681436,3570054104
12,company-12,Power,NuclearCap,MWh,CX,2344146492,305499071,12250599100,16452601875,6677864438
12,company-12,Power,NuclearCap,MWh,FJ,4725504497,13604152837,5209963658,1367201911,NA
12,company-12,Power,NuclearCap,MWh,LK,34425027308,16344326368,7555422957,23132347260,9206922995
14,company-14,Power,NuclearCap,MWh,JO,8240455023,NA,34428185325,8881423222,12698356805
14,company-14,Power,NuclearCap,MWh,DE,20231393184,NA,5440344835,23316344980,2058509595
14,company-14,Power,NuclearCap,MWh,LK,16602063282,21007068762,NA,10912017792,2719286002
14,company-14,Power,NuclearCap,MWh,FJ,11270390068,27635890636,7074938220,5707585816,18762752175
14,company-14,Power,RenewablesCap,MWh,DE,339541458,NA,NA,NA,NA
14,company-14,Power,RenewablesCap,MWh,CX,NA,NA,NA,8230988855,2778351945
14,company-14,Power,RenewablesCap,MWh,FJ,NA,2540582066,12265735184,1427738787,1077155139
14,company-14,Power,RenewablesCap,MWh,ZA,29752496532,6249582042,8376177025,NA,10508660823
15,company-15,Power,OilCap,MWh,CX,NA,1397685758,22581241534,4160815478,955358641
15,company-15,Power,OilCap,MWh,ZA,4209774635,NA,9410858144,20208852616,21619974139
15,company-15,Power,OilCap,MWh,DE,19625843239,NA,5709888456,20342832533,6341317679
15,company-15,Power,OilCap,MWh,LK,2946311914,14072194478,NA,24622145309,NA
17,company-17,Power,CoalCap,MWh,DE,NA,10553157237,5130358058,NA,NA
18,company-18,Power,GasCap,MWh,ZA,9072099914,1923698888,2254166619,2591948704,5084395430
18,company-18,Power,GasCap,MWh,CX,NA,1330962375,NA,416695071,3888698115
18,company-18,Power,GasCap,MWh,FJ,21962378862,NA,518987547,NA,27782299553
18,company-18,Power,GasCap,MWh,LK,21756153743,13590679118,4562321277,15495542527,57069270
18,company-18,Power,GasCap,MWh,DE,4279678494,5338322429,NA,NA,NA
20,company-20,Power,NuclearCap,MWh,JO,4072705205,NA,NA,123270,2123674444
20,company-20,Power,NuclearCap,MWh,ZA,NA,18252228065,11849747074,NA,41310433203
20,company-20,Power,NuclearCap,MWh,DE,NA,11711377049,NA,1071975718,16846297845
20,company-20,Power,NuclearCap,MWh,CX,7291780365,31900242199,53939082631,5358221691,NA
20,company-20,Power,HydroCap,MWh,DE,226529302,NA,8564108018,NA,22666808870
20,company-20,Power,HydroCap,MWh,CX,7543757445,3177143296,832674724,NA,2829727565
20,company-20,Power,HydroCap,MWh,LK,NA,274934582,1282669980,2108837918,6315598807
20,company-20,Power,HydroCap,MWh,JO,1156681715,NA,11597826630,NA,7348832490
20,company-20,Power,HydroCap,MWh,ZA,NA,NA,3559850210,17469058481,2424683668
21,company-21,Power,OilCap,MWh,CX,40314587641,784028640,26001403186,5383238256,NA
21,company-21,Power,OilCap,MWh,DE,NA,NA,17950501735,1283812602,2407629751
21,company-21,Power,OilCap,MWh,FJ,NA,6691961753,5655797422,NA,31372551443
21,company-21,Power,OilCap,MWh,ZA,6687353242,3009677103,NA,NA,668830560
26,company-26,Power,RenewablesCap,MWh,CX,41116991862,NA,8320514114,NA,12673812162
26,company-26,Power,RenewablesCap,MWh,LK,2059322137,NA,9927470330,18959280034,5353425685
26,company-26,Power,RenewablesCap,MWh,ZA,8112738081,NA,NA,37698225562,2409375657
26,company-26,Power,RenewablesCap,MWh,FJ,2703574369,39854604687,NA,NA,8188225633
27,company-27,Power,NuclearCap,MWh,JO,4639806183,19652742964,21829621445,7195337188,1941724567
27,company-27,Power,NuclearCap,MWh,ZA,12514239426,3731590541,8199081655,6514203900,11414157597
28,company-28,Power,NuclearCap,MWh,FJ,7469077881,26987849679,1309026948,NA,NA
29,company-29,Power,HydroCap,MWh,LK,NA,NA,12667751164,NA,NA
29,company-29,Power,HydroCap,MWh,JO,3855896209,9985562610,4426654375,8303608156,NA
29,company-29,Power,HydroCap,MWh,FJ,6861340127,2913197711,NA,747037305,30275557615
30,company-30,Power,CoalCap,MWh,DE,NA,9826369972,26786479266,18901079197,887279462
30,company-30,Power,NuclearCap,MWh,FJ,NA,13203262247,7126726560,20437101130,333902852
30,company-30,Power,NuclearCap,MWh,ZA,5626800708,6546592202,NA,31116394308,NA
30,company-30,Power,NuclearCap,MWh,LK,11764180897,5626074520,9953340547,21253109530,14716311153
33,company-33,Power,NuclearCap,MWh,CX,4825653806,20855797417,12712772650,NA,374573238
33,company-33,Power,NuclearCap,MWh,FJ,6595404094,NA,41361637895,NA,NA
33,company-33,Power,NuclearCap,MWh,DE,NA,15049028013,23123724329,912441177,1021266194
35,company-35,Power,CoalCap,MWh,DE,NA,21273209998,50546452401,27143361178,NA
35,company-35,Power,CoalCap,MWh,JO,35409473766,NA,NA,278263558,1918372707
37,company-37,Power,NuclearCap,MWh,DE,1530773748,30139096679,1800699645,22904231229,6070444950
37,company-37,Power,NuclearCap,MWh,ZA,NA,44276697879,NA,NA,8583543714
37,company-37,Power,NuclearCap,MWh,LK,NA,17359659930,NA,NA,19437042772
38,company-38,Power,CoalCap,MWh,LK,246583635,NA,NA,25850766354,17806502940
38,company-38,Power,HydroCap,MWh,JO,10556021861,16231128757,3927960733,1072980723,3132397057
38,company-38,Power,HydroCap,MWh,FJ,7600512591,11900069224,NA,26329210558,3089942037
38,company-38,Power,HydroCap,MWh,CX,23054075399,4654333760,3132052698,2072832865,NA
39,company-39,Power,GasCap,MWh,DE,15199581409,15697955944,4368048196,1732198433,NA
39,company-39,Power,GasCap,MWh,LK,8592440050,NA,NA,16211902422,NA
39,company-39,Power,GasCap,MWh,FJ,NA,2813552442,142341207,42255788422,NA
39,company-39,Power,GasCap,MWh,CX,13911005030,17756369947,25431635732,10553578865,6053631689
40,company-40,Power,NuclearCap,MWh,DE,14847299950,4568998760,12272374160,143152183,5714771058
40,company-40,Power,NuclearCap,MWh,JO,14009529560,3098092018,47455692572,NA,NA
40,company-40,Power,NuclearCap,MWh,ZA,12833598533,112869168,2855278580,NA,NA
42,company-42,Power,RenewablesCap,MWh,ZA,1683736013,17629931746,23755959820,8827965458,486023561
42,company-42,Power,RenewablesCap,MWh,JO,NA,6394020919,18488621719,5801126342,571631744
44,company-44,Power,OilCap,MWh,DE,2564139090,4424332189,28950005552,17762422178,5096272956
44,company-44,Power,OilCap,MWh,FJ,8188343007,18822524243,16039910942,NA,9190792102
47,company-47,Power,NuclearCap,MWh,ZA,NA,78096922,10488573416,4762869206,1940697506
47,company-47,Power,NuclearCap,MWh,CX,NA,NA,NA,9971882710,NA
47,company-47,Power,NuclearCap,MWh,DE,6400484590,NA,7416549257,NA,13689536499
48,company-48,Power,CoalCap,MWh,FJ,6223507634,10438869828,6038067869,11704312032,89955715
48,company-48,Power,CoalCap,MWh,DE,4289150838,1732179194,891063758,2709420339,5741176069
52,company-52,Power,CoalCap,MWh,FJ,179982938,2400386805,7883254062,NA,NA
52,company-52,Power,CoalCap,MWh,CX,6787619497,1361877531,9141085112,NA,7662991805
52,company-52,Power,CoalCap,MWh,JO,7785464809,NA,1176932271,428668599,992285151
52,company-52,Power,CoalCap,MWh,DE,11097434726,3911484355,NA,NA,4765329733
52,company-52,Power,RenewablesCap,MWh,ZA,2638843596,22098858848,4073037872,548772402,12030059285
53,company-53,Power,GasCap,MWh,DE,9337002175,19176277311,1982424275,7981737375,20739461737
53,company-53,Power,GasCap,MWh,LK,NA,542026934,NA,549758651,3452500036
53,company-53,Power,GasCap,MWh,CX,NA,NA,7701227886,16765204238,4470569564
53,company-53,Power,GasCap,MWh,FJ,77224996,3489719264,3124040721,18443370115,43702703
56,company-56,Power,HydroCap,MWh,DE,30968685590,NA,7334974890,5980105137,10616579825
56,company-56,Power,HydroCap,MWh,FJ,NA,NA,21388340240,15195894800,NA
56,company-56,Power,HydroCap,MWh,JO,NA,2887643772,8731132232,4902975805,5639653579
60,company-60,Power,RenewablesCap,MWh,LK,28201747467,12653307847,918085490,9343153920,1695806931
62,company-62,Power,GasCap,MWh,DE,NA,NA,8573002425,NA,NA
62,company-62,Power,GasCap,MWh,ZA,5736254397,6039745956,3697809468,418764780,2563249118
63,company-63,Power,RenewablesCap,MWh,JO,21679466389,2485016616,NA,28750340276,3714643804
63,company-63,Power,RenewablesCap,MWh,CX,774935237,6470856226,NA,3996538040,NA
63,company-63,Power,RenewablesCap,MWh,LK,9021578513,1903768021,4217063751,12035014354,4486442811
63,company-63,Power,RenewablesCap,MWh,FJ,NA,13273321455,24533078489,3538801927,952883999
63,company-63,Power,RenewablesCap,MWh,DE,NA,NA,2591168170,1011194907,NA
64,company-64,Power,CoalCap,MWh,FJ,19548042746,2489056319,527981623,NA,7124386483
64,company-64,Power,CoalCap,MWh,DE,10015659484,NA,NA,2319002381,NA
64,company-64,Power,CoalCap,MWh,CX,NA,23957469143,27518227022,30971389190,3136073094
64,company-64,Power,CoalCap,MWh,ZA,NA,6816418541,5743766161,4988613290,2547584483
66,company-66,Power,HydroCap,MWh,ZA,4633173376,9837421410,8606983046,4236594099,NA
66,company-66,Power,HydroCap,MWh,DE,NA,7899047134,NA,15916699085,20245159796
66,company-66,Power,HydroCap,MWh,LK,1472142862,NA,10547785367,19277940676,NA
66,company-66,Power,HydroCap,MWh,FJ,1790666937,NA,9649977521,5176942234,24508386115
66,company-66,Power,HydroCap,MWh,JO,7869049526,12803615421,18278348942,23133329973,9870768454
68,company-68,Power,OilCap,MWh,DE,20086686017,8457666059,9686428771,1626058626,5030802975
68,company-68,Power,OilCap,MWh,CX,NA,6326731763,9269496447,372156268,NA
68,company-68,Power,OilCap,MWh,JO,23043994142,6591838975,11758184849,425890445,6897110843
68,company-68,Power,OilCap,MWh,ZA,46575054610,49438788482,5169331550,22792407109,1384141686
70,company-70,Power,HydroCap,MWh,DE,55323154139,2658957304,NA,39082521005,5227262514
70,company-70,Power,HydroCap,MWh,CX,28340909846,51311063791,41095606399,NA,NA
70,company-70,Power,HydroCap,MWh,ZA,21302635677,NA,6246954784,23733840225,NA
70,company-70,Power,HydroCap,MWh,LK,16779420543,8274407267,NA,6964989416,3546218945
70,company-70,Power,HydroCap,MWh,JO,15387129007,NA,5002390035,746714269,13981169853
71,company-71,Power,NuclearCap,MWh,ZA,7731536567,116462169,1602150037,1249255679,26663989156
71,company-71,Power,NuclearCap,MWh,FJ,NA,NA,7717825403,5263685434,13591408187
71,company-71,Power,NuclearCap,MWh,LK,3725440586,8495738648,4673112014,13399228362,3783801164
71,company-71,Power,NuclearCap,MWh,DE,NA,NA,NA,4921870120,2330501345
75,company-75,Power,CoalCap,MWh,CX,24953712161,NA,4480986292,7447274015,1297247466
75,company-75,Power,CoalCap,MWh,LK,16332900442,NA,14987981587,10248858669,911547262
75,company-75,Power,CoalCap,MWh,DE,NA,1962869289,4420867922,50869311655,18826128688
75,company-75,Power,CoalCap,MWh,JO,NA,NA,NA,NA,2186456405
75,company-75,Power,CoalCap,MWh,ZA,3350748922,6399581983,NA,622857766,13530768975
75,company-75,Power,NuclearCap,MWh,JO,500835257,3034342382,NA,3090002615,NA
75,company-75,Power,NuclearCap,MWh,LK,4483041432,930791637,2475368226,447118863,NA
75,company-75,Power,NuclearCap,MWh,CX,5405226479,8284480923,NA,19765221831,19662224495
78,company-78,Power,RenewablesCap,MWh,CX,NA,NA,16802955838,NA,NA
78,company-78,Power,RenewablesCap,MWh,JO,44467916121,16682383964,NA,3746800786,7224383903
79,company-79,Power,NuclearCap,MWh,CX,11036656029,2147670125,5633636526,4144243373,8498392573
79,company-79,Power,NuclearCap,MWh,JO,4690859272,21586849282,5459573692,4542484003,NA
79,company-79,Power,RenewablesCap,MWh,FJ,786837329,8505331848,NA,NA,3868696276
80,company-80,Power,HydroCap,MWh,FJ,7901958130,1895584979,8175606890,NA,NA
80,company-80,Power,HydroCap,MWh,CX,2327931954,11911021860,NA,21443304116,5736034160
80,company-80,Power,HydroCap,MWh,DE,1328557967,NA,NA,NA,NA
80,company-80,Power,HydroCap,MWh,JO,NA,18364504449,7946277664,1105202299,4917691329
80,company-80,Power,HydroCap,MWh,LK,458942872,9061337653,4900494658,3913580260,NA
83,company-83,Power,NuclearCap,MWh,FJ,3757590144,5643983450,1979877266,10867776132,18704510400
83,company-83,Power,NuclearCap,MWh,CX,2745604642,NA,1220490791,13961946779,NA
83,company-83,Power,NuclearCap,MWh,LK,NA,18263465626,9231438554,NA,5677735290
83,company-83,Power,NuclearCap,MWh,ZA,1834588575,178348765,852023081,NA,NA
84,company-84,Power,HydroCap,MWh,JO,NA,1942843426,4138807632,2050761568,NA
84,company-84,Power,HydroCap,MWh,CX,10732819443,NA,NA,6739902618,NA
85,company-85,Power,OilCap,MWh,FJ,NA,10116543247,10363301472,47313831,644338819
85,company-85,Power,OilCap,MWh,LK,11008397728,NA,12230184695,NA,415284403
85,company-85,Power,OilCap,MWh,CX,18093595875,NA,NA,11204909481,205236254
